instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have a lot of self-care.,survey.block_1/question1.I have healthy boundaries.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,110.528,111.578,,,,,,,,,,,,,,,,,,110.462,110.528,3,0.049,,0,37,37,32,1,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,111.828,112.877,,,,,,,,,,,,,,,,,,111.578,111.828,1,0.233,,0,38,38,14,1,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,113.661,114.711,,,,,,,,,,,,,,,,,,112.878,113.661,2,0.768,,0,39,39,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,115.245,116.294,,,,,,,,,,,,,,,,,,114.711,115.244,2,0.518,,0,40,40,23,1,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,116.361,117.411,,,,,,,,,,,,,,,,,,116.295,116.361,3,0.049,,0,41,41,33,1,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,117.495,118.545,,,,,,,,,,,,,,,,,,117.411,117.495,2,0.067,,0,42,42,40,1,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.546,124.662,space,6.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,124.662,125.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,126.162,127.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.717,126.162,2,0.417,,0,0,0,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,127.345,128.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.212,127.345,3,0.121,,0,1,1,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,128.762,129.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.395,128.761,2,0.349,,0,2,2,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,129.995,131.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.812,129.995,2,0.168,,0,3,3,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,131.762,132.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.045,131.761,4,0.71,,0,4,4,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,132.895,133.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.812,132.895,3,0.066,,0,5,5,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,134.595,135.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.945,134.595,2,0.641,,0,6,6,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,135.912,136.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.645,135.911,3,0.255,,0,7,7,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,137.095,138.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.962,137.095,3,0.121,,0,8,8,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,138.194,139.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.145,138.194,3,0.039,,0,9,9,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,140.695,141.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.245,140.695,2,1.435,,0,10,10,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,141.945,142.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.745,141.945,3,0.188,,0,11,11,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,143.279,144.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.995,143.278,4,0.268,,0,12,12,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,144.579,145.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.33,144.579,1,0.241,,0,13,13,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,145.911,146.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.629,145.911,1,0.266,,0,14,14,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,147.295,148.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.962,147.295,4,0.317,,0,15,15,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,148.378,149.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.345,148.378,4,0.017,,0,16,16,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,149.628,150.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.429,149.628,4,0.191,,0,17,17,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,151.212,152.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.679,151.212,4,0.516,,0,18,18,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,152.628,153.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.262,152.628,4,0.352,,0,19,19,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,154.995,156.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.679,154.995,3,1.301,,0,20,20,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,156.529,157.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.045,156.528,3,0.475,,0,21,21,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,158.178,159.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.579,158.178,3,0.585,,0,22,22,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,159.462,160.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.229,159.462,2,0.217,,0,23,23,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,160.862,161.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.512,160.862,2,0.342,,0,24,24,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,162.262,163.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.913,162.262,2,0.333,,0,25,25,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,163.695,164.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.312,163.695,4,0.368,,0,26,26,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,166.078,167.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.745,166.078,3,1.316,,0,27,27,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,167.395,168.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.129,167.395,3,0.25,,0,28,28,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,168.645,169.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.446,168.645,2,0.184,,0,29,29,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,170.712,171.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.696,170.712,2,1.007,,0,30,30,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,172.178,173.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.762,172.178,3,0.401,,0,31,31,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,173.412,174.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.229,173.412,4,0.167,,0,32,32,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,174.862,175.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.462,174.862,4,0.383,,0,33,33,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,176.395,177.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.912,176.395,3,0.467,,0,34,34,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,177.495,178.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.446,177.495,2,0.034,,0,35,35,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,178.795,179.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.545,178.795,1,0.241,,0,36,36,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,180.612,181.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.845,180.612,2,0.749,,0,37,37,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,181.879,182.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.662,181.879,3,0.208,,0,38,38,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,183.112,184.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.929,183.112,3,0.167,,0,39,39,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,184.462,185.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.162,184.462,2,0.284,,0,40,40,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,185.812,186.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.512,185.812,2,0.283,,0,41,41,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,186.879,187.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.862,186.878,2,0.001,,0,42,42,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.93,189.946,space,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,189.946,190.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,191.346,192.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.001,191.346,3,0.312,,0,0,0,28,1,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,192.662,193.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.397,192.662,2,0.255,,0,1,1,39,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,193.912,194.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.713,193.912,4,0.188,,0,2,2,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,195.896,196.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.962,195.896,3,0.92,,0,3,3,17,1,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,197.562,198.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.946,197.562,2,0.601,,0,4,4,41,1,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,198.662,199.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.612,198.662,4,0.034,,0,5,5,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,200.079,201.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.713,200.079,3,0.354,,0,6,6,30,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14884,001,23,w,2026-06-26_22h01.23.712,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,201.446,202.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.129,201.445,2,0.3,,0,7,7,31,1,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
