instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have a lot of self-care.,survey.block_1/question1.I have healthy boundaries.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,174.521,175.5753,,,,,,,,,,,,,,,,,,172.5756,174.5207,2,1.9257,,0,36,36,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,177.5255,178.5694,,,,,,,,,,,,,,,,,,175.576,177.5253,3,1.9337,,0,37,37,26,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,180.2359,181.2903,,,,,,,,,,,,,,,,,,178.5704,180.2355,2,1.638,,0,38,38,3,1,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,182.84,183.8882,,,,,,,,,,,,,,,,,,181.2911,182.8398,3,1.5333,,0,39,39,35,1,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,186.9003,187.9487,,,,,,,,,,,,,,,,,,183.8889,186.9,,,,0,40,40,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,190.9484,192.0011,,,,,,,,,,,,,,,,,,187.9492,190.9481,3,2.9745,,0,41,41,34,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,193.2545,194.2969,,,,,,,,,,,,,,,,,,192.0018,193.2542,4,1.2342,,0,42,42,9,1,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2973,199.6798,space,5.3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,199.6798,200.7322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,201.9341,202.9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.7354,201.9339,3,1.179,,0,0,0,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,204.5101,205.5648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9781,204.5099,4,1.5021,,0,1,1,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,206.9313,207.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5653,206.9311,3,1.3505,,0,2,2,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,209.9652,211.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9774,209.965,2,1.9675,,0,3,3,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,212.3801,213.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0134,212.3798,1,1.3495,,0,4,4,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,214.9634,216.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4253,214.9633,2,1.5185,,0,5,5,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,217.5285,218.5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0076,217.5283,1,1.5002,,0,6,6,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,220.0396,221.0916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5732,220.039,1,1.4401,,0,7,7,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,222.4931,223.5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.092,222.4929,4,1.3845,,0,8,8,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,226.5417,227.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.5379,226.5413,,,,0,9,9,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,230.1228,231.1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5868,230.1226,3,2.5152,,0,10,10,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,233.2178,234.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.1714,233.2175,3,2.0259,,0,11,11,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,236.1704,237.2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2671,236.1703,4,1.8835,,0,12,12,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,238.5983,239.6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.217,238.5981,1,1.3539,,0,13,13,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,240.9975,242.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.6479,240.9973,2,1.3288,,0,14,14,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,244.8518,245.8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0471,244.8517,2,2.7843,,0,15,15,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,247.0622,248.1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8963,247.062,3,1.1405,,0,16,16,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,250.0465,251.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1158,250.0464,2,1.9137,,0,17,17,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,254.1112,255.1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0946,254.1108,,,,0,18,18,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,256.8303,257.8755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.1606,256.8302,4,1.6495,,0,19,19,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,259.3624,260.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8764,259.3623,3,1.4658,,0,20,20,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,262.2914,263.3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4103,262.2912,2,1.8551,,0,21,21,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,265.1239,266.1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3452,265.1236,1,1.7564,,0,22,22,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,267.5105,268.5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1734,267.5104,3,1.3163,,0,23,23,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,270.2724,271.3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5561,270.2722,2,1.6889,,0,24,24,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,272.9703,274.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.3224,272.9702,1,1.6158,,0,25,25,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,276.1069,277.1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0098,276.1067,4,2.0816,,0,26,26,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,279.2053,280.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.1522,279.2053,2,2.0321,,0,27,27,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,282.2171,283.2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.2511,282.217,3,1.9386,,0,28,28,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,284.7888,285.8323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.267,284.7886,1,1.4996,,0,29,29,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,286.97,288.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8328,286.9697,4,1.1163,,0,30,30,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,291.0187,292.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.015,291.0184,,,,0,31,31,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,293.9468,294.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.064,293.9466,2,1.8618,,0,32,32,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,297.2671,298.3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0002,297.2669,1,2.2495,,0,33,33,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,299.4326,300.4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3125,299.4325,2,1.0999,,0,34,34,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,301.7824,302.8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.4781,301.7823,1,1.2829,,0,35,35,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,304.4157,305.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8271,304.4154,2,1.5671,,0,36,36,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,307.8975,308.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4637,307.8972,3,2.4174,,0,37,37,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,310.0793,311.1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9418,310.0791,4,1.1163,,0,38,38,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,313.2232,314.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1238,313.223,3,2.0693,,0,39,39,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,316.0766,317.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.2732,316.0765,2,1.7829,,0,40,40,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,318.8046,319.8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.1215,318.8045,3,1.6533,,0,41,41,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,321.7254,322.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8579,321.7253,3,1.8501,,0,42,42,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.775,324.6031,space,1.8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,324.6031,325.6579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,327.0249,328.0689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6614,327.0247,2,1.3476,,0,0,0,4,1,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,329.7176,330.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.07,329.7175,3,1.6272,,0,1,1,37,1,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,332.5844,333.6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.7676,332.5841,3,1.7895,,0,2,2,0,1,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,335.0555,336.0994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.6395,335.0553,1,1.4002,,0,3,3,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,338.1723,339.2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.1002,338.1718,1,2.0503,,0,4,4,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,340.7981,341.8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2153,340.7978,2,1.5551,,0,5,5,16,1,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17434,001,26,w,2026-06-29_14h00.00.246,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,343.3003,344.3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.8472,343.3003,4,1.4331,,0,6,6,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
