instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,378.059,379.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.927,378.059,4,1.117,,0,13,13,26,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,380.776,381.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.11,380.775,2,1.658,,0,14,14,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,383.759,384.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.826,383.758,3,1.918,,0,15,15,6,1,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,385.826,386.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.811,385.826,4,1,,0,16,16,30,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,388.325,389.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.88,388.325,1,1.434,,0,17,17,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,390.376,391.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.376,390.376,4,0.985,,0,18,18,39,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,393.209,394.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.43,393.209,2,1.765,,0,19,19,3,1,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,395.892,396.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.26,395.892,3,1.619,,0,20,20,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,398.593,399.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.944,398.593,1,1.633,,0,21,21,25,1,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,401.426,402.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.643,401.426,2,1.769,,0,22,22,16,1,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,404.109,405.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.477,404.109,2,1.619,,0,23,23,27,1,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,406.392,407.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.161,406.392,1,1.217,,0,24,24,12,1,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,409.843,410.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.443,409.843,3,2.387,,0,25,25,11,1,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,413.01,414.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.894,413.009,2,2.1,,0,26,26,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,415.393,416.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.062,415.392,4,1.318,,0,27,27,2,1,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,417.31,418.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.444,417.31,4,0.85,,0,28,28,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,420.576,421.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.361,420.576,2,2.2,,0,29,29,4,1,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,422.743,423.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.631,422.743,4,1.101,,0,30,30,41,1,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,424.66,425.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.794,424.66,4,0.851,,0,31,31,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,427.277,428.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.711,427.277,2,1.551,,0,32,32,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,429.727,430.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.327,429.727,2,1.386,,0,33,33,24,1,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,432.011,433.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.777,432.01,4,1.22,,0,34,34,21,1,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,434.743,435.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.062,434.743,3,1.673,,0,35,35,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,438.093,439.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.795,438.093,2,2.284,,0,36,36,31,1,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,440.361,441.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.145,440.36,3,1.204,,0,37,37,19,1,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,443.478,444.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.411,443.478,2,2.051,,0,38,38,36,1,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,445.878,446.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.528,445.877,4,1.338,,0,39,39,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,448.077,449.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.928,448.077,4,1.135,,0,40,40,18,1,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,450.361,451.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.127,450.36,4,1.218,,0,41,41,7,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.411,454.611,space,3.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree moderate,Disagree low,Agree strong,Agree strong,Disagree low,Disagree moderate,Disagree low,Agree strong,Agree moderate,Disagree strong,Agree moderate,Disagree low,Disagree strong,Agree moderate,Agree low,Agree strong,Agree moderate,Disagree low,Disagree strong,Agree strong,Disagree moderate,Disagree low,Disagree low,Disagree moderate,Disagree strong,Disagree moderate,Agree moderate,Agree moderate,Disagree moderate,,,,,
,,,,,17683,001,40,w,2026-06-25_21h51.53.402,Mixed_Gamble_Task,2026.1.3,MacIntel,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.796,751.084,space,1.257,
