instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,"survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,147.82,148.87,,,,,,,,,,,,,,,,,,147.121,147.82,3,0.691,,0,37,37,37,1,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,149.871,150.921,,,,,,,,,,,,,,,,,,148.871,149.871,2,0.99,,0,38,38,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,152.12,153.17,,,,,,,,,,,,,,,,,,150.921,152.12,2,1.182,,0,39,39,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,154.421,155.47,,,,,,,,,,,,,,,,,,153.171,154.421,3,1.232,,0,40,40,11,1,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,156.303,157.354,,,,,,,,,,,,,,,,,,155.47,156.303,2,0.817,,0,41,41,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,158.188,159.236,,,,,,,,,,,,,,,,,,157.355,158.188,3,0.818,,0,42,42,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.238,163.888,space,4.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,163.888,164.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,165.871,166.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.941,165.871,2,0.892,,0,0,0,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,167.871,168.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.921,167.871,1,0.932,,0,1,1,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,169.654,170.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.921,169.654,3,0.722,,0,2,2,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,171.604,172.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.704,171.604,3,0.885,,0,3,3,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,173.537,174.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.654,173.537,3,0.866,,0,4,4,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,175.821,176.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.588,175.821,3,1.219,,0,5,5,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,177.92,178.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.871,177.92,2,1.032,,0,6,6,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,179.871,180.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.971,179.87,3,0.885,,0,7,7,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,181.754,182.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.921,181.754,3,0.822,,0,8,8,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,183.771,184.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.804,183.771,3,0.955,,0,9,9,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,185.887,186.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.821,185.887,4,1.057,,0,10,10,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,187.854,188.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.937,187.854,2,0.901,,0,11,11,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,190.004,191.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.904,190.004,3,1.087,,0,12,12,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,192.254,193.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.054,192.254,2,1.184,,0,13,13,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,194.137,195.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.304,194.137,4,0.815,,0,14,14,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,196.171,197.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.187,196.171,4,0.966,,0,15,15,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,198.054,199.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.22,198.054,2,0.817,,0,16,16,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,199.987,201.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.104,199.987,3,0.872,,0,17,17,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,201.904,202.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.037,201.904,4,0.849,,0,18,18,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,204.204,205.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.954,204.204,3,1.233,,0,19,19,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,206.219,207.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.254,206.219,3,0.955,,0,20,20,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,208.204,209.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.271,208.204,4,0.917,,0,21,21,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,210.137,211.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.254,210.137,4,0.871,,0,22,22,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,212.221,213.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.187,212.22,3,1.018,,0,23,23,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,214.337,215.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.271,214.337,1,1.048,,0,24,24,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,216.188,217.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.388,216.187,2,0.791,,0,25,25,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,218.204,219.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.237,218.204,3,0.957,,0,26,26,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,219.953,221.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.253,219.953,4,0.683,,0,27,27,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,221.754,222.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.004,221.754,3,0.732,,0,28,28,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,223.921,224.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.804,223.921,2,1.101,,0,29,29,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,225.871,226.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.971,225.87,3,0.889,,0,30,30,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,227.803,228.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.92,227.803,2,0.866,,0,31,31,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,229.837,230.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.854,229.837,3,0.964,,0,32,32,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,231.821,232.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.888,231.821,2,0.921,,0,33,33,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,233.754,234.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.871,233.754,3,0.866,,0,34,34,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,235.704,236.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.804,235.704,2,0.882,,0,35,35,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,237.637,238.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.754,237.637,3,0.872,,0,36,36,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,239.304,240.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.686,239.304,4,0.608,,0,37,37,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,241.304,242.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.354,241.304,3,0.936,,0,38,38,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,243.287,244.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.354,243.287,2,0.925,,0,39,39,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,245.387,246.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.337,245.387,3,1.039,,0,40,40,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,247.287,248.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.437,247.287,2,0.84,,0,41,41,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,249.587,250.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.337,249.587,2,1.232,,0,42,42,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.638,376.721,space,126.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,376.721,377.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,378.971,380.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.773,378.971,1,1.161,,0,0,0,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,380.92,381.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.021,380.92,2,0.891,,0,1,1,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,382.887,383.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.97,382.887,1,0.908,,0,2,2,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,384.737,385.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.937,384.737,2,0.793,,0,3,3,6,1,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,386.604,387.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.787,386.603,1,0.803,,0,4,4,31,1,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,388.703,389.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.654,388.703,3,1.033,,0,5,5,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,390.437,391.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.754,390.437,3,0.665,,0,6,6,22,1,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,392.187,393.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.487,392.187,3,0.682,,0,7,7,12,1,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
